Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [17]
[66]     0.0    0.00    0.00     512         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [66]
-----------------------------------------------
                0.00    0.00      36/72          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [89]
[67]     0.0    0.00    0.00      72         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [67]
-----------------------------------------------
                0.00    0.00      20/56          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [85]
                0.00    0.00      36/56          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [75]
[68]     0.0    0.00    0.00      56         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [68]
-----------------------------------------------
                0.00    0.00      20/40          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [100]
[69]     0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [69]
-----------------------------------------------
                0.00    0.00      40/40          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [28]
[70]     0.0    0.00    0.00      40         Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [70]
-----------------------------------------------
                0.00    0.00       1/39          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [146]
                0.00    0.00       2/39          std::vector<double, std::allocator<double> >::~vector() [119]
                0.00    0.00      36/39          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
[71]     0.0    0.00    0.00      39         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [71]
-----------------------------------------------
                0.00    0.00       1/37          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [146]
                0.00    0.00      36/37          std::vector<double, std::allocator<double> >::max_size() const [74]
[72]     0.0    0.00    0.00      37         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [72]
-----------------------------------------------
                0.00    0.00      18/36          std::vector<double, std::allocator<double> >::end() [92]
                0.00    0.00      18/36          std::vector<double, std::allocator<double> >::begin() [93]
[73]     0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [73]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [90]
[74]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::max_size() const [74]
                0.00    0.00      36/37          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [72]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [75]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::max_size() const [74]
[75]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [75]
                0.00    0.00      36/56          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [68]
-----------------------------------------------
                0.00    0.00      36/36          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
[76]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [76]
                0.00    0.00      36/36          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [77]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [76]
[77]     0.0    0.00    0.00      36         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [77]
                0.00    0.00     108/621         double* std::__niter_base<double*>(double*) [54]
                0.00    0.00      36/36          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [78]
-----------------------------------------------
                0.00    0.00      36/36          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [77]
[78]     0.0    0.00    0.00      36         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [78]
-----------------------------------------------
                0.00    0.00       1/33          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
                0.00    0.00       2/33          std::vector<Vector, std::allocator<Vector> >::~vector() [118]
                0.00    0.00      30/33          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
[79]     0.0    0.00    0.00      33         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [79]
-----------------------------------------------
                0.00    0.00      10/28          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      18/28          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [90]
[80]     0.0    0.00    0.00      28         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [80]
-----------------------------------------------
                0.00    0.00       1/21          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
                0.00    0.00      20/21          std::vector<Vector, std::allocator<Vector> >::max_size() const [83]
[81]     0.0    0.00    0.00      21         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [81]
-----------------------------------------------
                0.00    0.00      10/20          std::vector<Vector, std::allocator<Vector> >::end() [102]
                0.00    0.00      10/20          std::vector<Vector, std::allocator<Vector> >::begin() [103]
[82]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [82]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
[83]     0.0    0.00    0.00      20         std::vector<Vector, std::allocator<Vector> >::max_size() const [83]
                0.00    0.00      20/20          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [85]
                0.00    0.00      20/21          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [81]
-----------------------------------------------
                0.00    0.00       2/20          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [116]
                0.00    0.00      18/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
[84]     0.0    0.00    0.00      20         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [84]
                0.00    0.00      19/19          std::__new_allocator<double>::deallocate(double*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Vector, std::allocator<Vector> >::max_size() const [83]
[85]     0.0    0.00    0.00      20         std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [85]
                0.00    0.00      20/56          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [68]
-----------------------------------------------
                0.00    0.00       1/19          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [140]
                0.00    0.00      18/19          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
[86]     0.0    0.00    0.00      19         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [86]
                0.00    0.00      19/19          std::__new_allocator<double>::allocate(unsigned long, void const*) [88]
-----------------------------------------------
                0.00    0.00      19/19          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [84]
[87]     0.0    0.00    0.00      19         std::__new_allocator<double>::deallocate(double*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00      19/19          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [86]
[88]     0.0    0.00    0.00      19         std::__new_allocator<double>::allocate(unsigned long, void const*) [88]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
[89]     0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [89]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [67]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
[90]     0.0    0.00    0.00      18         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [90]
                0.00    0.00      72/130890      std::vector<double, std::allocator<double> >::size() const [44]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::max_size() const [74]
                0.00    0.00      18/28          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [80]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::push_back(double const&) [12]
[91]     0.0    0.00    0.00      18         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
                0.00    0.00      54/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [39]
                0.00    0.00      36/39          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [71]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [67]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [76]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [90]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::begin() [93]
                0.00    0.00      18/18          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [89]
                0.00    0.00      18/19          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [86]
                0.00    0.00      18/132351      operator new(unsigned long, void*) [42]
                0.00    0.00      18/20          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [84]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::push_back(double const&) [12]
[92]     0.0    0.00    0.00      18         std::vector<double, std::allocator<double> >::end() [92]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [73]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [91]
[93]     0.0    0.00    0.00      18         std::vector<double, std::allocator<double> >::begin() [93]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [73]
-----------------------------------------------
                0.00    0.00      12/12          void std::_Destroy<Vector*>(Vector*, Vector*) [96]
[94]     0.0    0.00    0.00      12         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [94]
                0.00    0.00    1535/1535        void std::_Destroy<Vector>(Vector*) [51]
                0.00    0.00    1535/2558        Vector* std::__addressof<Vector>(Vector&) [49]
-----------------------------------------------
                0.00    0.00       2/12          std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [113]
                0.00    0.00      10/12          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
[95]     0.0    0.00    0.00      12         std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [95]
                0.00    0.00      11/11          std::__new_allocator<Vector>::deallocate(Vector*, unsigned long) [98]
-----------------------------------------------
                0.00    0.00       2/12          std::vector<Vector, std::allocator<Vector> >::~vector() [118]
                0.00    0.00      10/12          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
[96]     0.0    0.00    0.00      12         void std::_Destroy<Vector*>(Vector*, Vector*) [96]
                0.00    0.00      12/12          void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [94]
-----------------------------------------------
                0.00    0.00       1/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [135]
                0.00    0.00      10/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
[97]     0.0    0.00    0.00      11         std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [97]
                0.00    0.00      11/11          std::__new_allocator<Vector>::allocate(unsigned long, void const*) [99]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [95]
[98]     0.0    0.00    0.00      11         std::__new_allocator<Vector>::deallocate(Vector*, unsigned long) [98]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [97]
[99]     0.0    0.00    0.00      11         std::__new_allocator<Vector>::allocate(unsigned long, void const*) [99]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
[100]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [100]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [69]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
[101]    0.0    0.00    0.00      10         std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      40/131880      std::vector<Vector, std::allocator<Vector> >::size() const [43]
                0.00    0.00      20/20          std::vector<Vector, std::allocator<Vector> >::max_size() const [83]
                0.00    0.00      10/28          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [80]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [16]
[102]    0.0    0.00    0.00      10         std::vector<Vector, std::allocator<Vector> >::end() [102]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [82]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [18]
[103]    0.0    0.00    0.00      10         std::vector<Vector, std::allocator<Vector> >::begin() [103]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [82]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
                0.00    0.00       2/3           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [111]
[104]    0.0    0.00    0.00       3         std::__new_allocator<Vector>::~__new_allocator() [104]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [146]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [114]
[105]    0.0    0.00    0.00       3         std::__new_allocator<double>::~__new_allocator() [105]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::begin() const [129]
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::end() const [128]
[106]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [106]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::begin() const [131]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::end() const [130]
[107]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [107]
-----------------------------------------------
                0.00    0.00       2/2           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [123]
[108]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [108]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [121]
[109]    0.0    0.00    0.00       2         std::char_traits<char>::length(char const*) [109]
                0.00    0.00       2/2           std::__is_constant_evaluated() [124]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [125]
[110]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [110]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [113]
[111]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [111]
                0.00    0.00       2/3           std::__new_allocator<Vector>::~__new_allocator() [104]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [133]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [134]
[112]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [112]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vector, std::allocator<Vector> >::~vector() [118]
[113]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [113]
                0.00    0.00       2/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [95]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [111]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [116]
[114]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [114]
                0.00    0.00       2/3           std::__new_allocator<double>::~__new_allocator() [105]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [138]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [139]
[115]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [115]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [119]
[116]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [116]
                0.00    0.00       2/20          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [84]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [114]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[117]    0.0    0.00    0.00       2         std::__new_allocator<char>::~__new_allocator() [117]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[118]    0.0    0.00    0.00       2         std::vector<Vector, std::allocator<Vector> >::~vector() [118]
                0.00    0.00       2/33          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [79]
                0.00    0.00       2/12          void std::_Destroy<Vector*>(Vector*, Vector*) [96]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [113]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[119]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::~vector() [119]
                0.00    0.00       2/39          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [71]
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [125]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [116]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [121]
[120]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [126]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [127]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[121]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [121]
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [109]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [152]
[122]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [122]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [147]
[123]    0.0    0.00    0.00       2         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [123]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [108]
-----------------------------------------------
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [109]
[124]    0.0    0.00    0.00       2         std::__is_constant_evaluated() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [119]
[125]    0.0    0.00    0.00       2         void std::_Destroy<double*>(double*, double*) [125]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [110]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
[126]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [126]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
[127]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [127]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
[128]    0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::end() const [128]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [106]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
[129]    0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::begin() const [129]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [106]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [146]
