Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    1024/1024        Vector* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [26]
[65]     0.0    0.00    0.00    1024         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [65]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
[66]     0.0    0.00    0.00    1024         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [66]
                0.00    0.00    1024/1024        std::istream* std::__addressof<std::istream>(std::istream&) [67]
                0.00    0.00    1024/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [45]
-----------------------------------------------
                0.00    0.00    1024/1024        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [66]
[67]     0.0    0.00    0.00    1024         std::istream* std::__addressof<std::istream>(std::istream&) [67]
-----------------------------------------------
                0.00    0.00    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [15]
[68]     0.0    0.00    0.00    1024         std::__size_to_integer(unsigned int) [68]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
[69]     0.0    0.00    0.00    1024         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [69]
-----------------------------------------------
                0.00    0.00      40/80          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [92]
[70]     0.0    0.00    0.00      80         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [70]
-----------------------------------------------
                0.00    0.00      22/62          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [88]
                0.00    0.00      40/62          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [78]
[71]     0.0    0.00    0.00      62         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00      22/44          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [101]
[72]     0.0    0.00    0.00      44         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [72]
-----------------------------------------------
                0.00    0.00      44/44          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [33]
[73]     0.0    0.00    0.00      44         Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [73]
-----------------------------------------------
                0.00    0.00       1/43          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [147]
                0.00    0.00       2/43          std::vector<double, std::allocator<double> >::~vector() [119]
                0.00    0.00      40/43          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
[74]     0.0    0.00    0.00      43         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [74]
-----------------------------------------------
                0.00    0.00       1/41          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [147]
                0.00    0.00      40/41          std::vector<double, std::allocator<double> >::max_size() const [77]
[75]     0.0    0.00    0.00      41         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [75]
-----------------------------------------------
                0.00    0.00      20/40          std::vector<double, std::allocator<double> >::end() [95]
                0.00    0.00      20/40          std::vector<double, std::allocator<double> >::begin() [96]
[76]     0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [76]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [93]
[77]     0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::max_size() const [77]
                0.00    0.00      40/41          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [75]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [78]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::max_size() const [77]
[78]     0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [78]
                0.00    0.00      40/62          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
[79]     0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [79]
                0.00    0.00      40/40          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [80]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [79]
[80]     0.0    0.00    0.00      40         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [80]
                0.00    0.00     120/1145        double* std::__niter_base<double*>(double*) [60]
                0.00    0.00      40/40          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [81]
-----------------------------------------------
                0.00    0.00      40/40          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [80]
[81]     0.0    0.00    0.00      40         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [81]
-----------------------------------------------
                0.00    0.00       1/36          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [25]
                0.00    0.00       2/36          std::vector<Vector, std::allocator<Vector> >::~vector() [37]
                0.00    0.00      33/36          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[82]     0.0    0.00    0.00      36         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [82]
-----------------------------------------------
                0.00    0.00      11/31          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [102]
                0.00    0.00      20/31          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [93]
[83]     0.0    0.00    0.00      31         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00       1/23          std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [25]
                0.00    0.00      22/23          std::vector<Vector, std::allocator<Vector> >::max_size() const [86]
[84]     0.0    0.00    0.00      23         std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [84]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<Vector, std::allocator<Vector> >::end() [103]
                0.00    0.00      11/22          std::vector<Vector, std::allocator<Vector> >::begin() [104]
[85]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [85]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [102]
[86]     0.0    0.00    0.00      22         std::vector<Vector, std::allocator<Vector> >::max_size() const [86]
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [88]
                0.00    0.00      22/23          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [84]
-----------------------------------------------
                0.00    0.00       2/22          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [117]
                0.00    0.00      20/22          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
[87]     0.0    0.00    0.00      22         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [87]
                0.00    0.00      21/21          std::__new_allocator<double>::deallocate(double*, unsigned long) [90]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::max_size() const [86]
[88]     0.0    0.00    0.00      22         std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [88]
                0.00    0.00      22/62          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00       1/21          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [141]
                0.00    0.00      20/21          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
[89]     0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [89]
                0.00    0.00      21/21          std::__new_allocator<double>::allocate(unsigned long, void const*) [91]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [87]
[90]     0.0    0.00    0.00      21         std::__new_allocator<double>::deallocate(double*, unsigned long) [90]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [89]
[91]     0.0    0.00    0.00      21         std::__new_allocator<double>::allocate(unsigned long, void const*) [91]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
[92]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [92]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [70]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
[93]     0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [93]
                0.00    0.00      80/523858      std::vector<double, std::allocator<double> >::size() const [51]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::max_size() const [77]
                0.00    0.00      20/31          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::push_back(double const&) [13]
[94]     0.0    0.00    0.00      20         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
                0.00    0.00      60/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [46]
                0.00    0.00      40/43          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [74]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [70]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [79]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [93]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::begin() [96]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [92]
                0.00    0.00      20/21          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [89]
                0.00    0.00      20/526847      operator new(unsigned long, void*) [49]
                0.00    0.00      20/22          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::push_back(double const&) [13]
[95]     0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::end() [95]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [76]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [94]
[96]     0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::begin() [96]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [76]
-----------------------------------------------
                0.00    0.00       2/13          std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [114]
                0.00    0.00      11/13          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[97]     0.0    0.00    0.00      13         std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [97]
                0.00    0.00      12/12          std::__new_allocator<Vector>::deallocate(Vector*, unsigned long) [99]
-----------------------------------------------
                0.00    0.00       1/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [136]
                0.00    0.00      11/12          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[98]     0.0    0.00    0.00      12         std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [98]
                0.00    0.00      12/12          std::__new_allocator<Vector>::allocate(unsigned long, void const*) [100]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [97]
[99]     0.0    0.00    0.00      12         std::__new_allocator<Vector>::deallocate(Vector*, unsigned long) [99]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [98]
[100]    0.0    0.00    0.00      12         std::__new_allocator<Vector>::allocate(unsigned long, void const*) [100]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[101]    0.0    0.00    0.00      11         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [101]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [72]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[102]    0.0    0.00    0.00      11         std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [102]
                0.00    0.00      44/525868      std::vector<Vector, std::allocator<Vector> >::size() const [50]
                0.00    0.00      22/22          std::vector<Vector, std::allocator<Vector> >::max_size() const [86]
                0.00    0.00      11/31          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [21]
[103]    0.0    0.00    0.00      11         std::vector<Vector, std::allocator<Vector> >::end() [103]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [85]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[104]    0.0    0.00    0.00      11         std::vector<Vector, std::allocator<Vector> >::begin() [104]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [85]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [25]
                0.00    0.00       2/3           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [112]
[105]    0.0    0.00    0.00       3         std::__new_allocator<Vector>::~__new_allocator() [105]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [147]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [115]
[106]    0.0    0.00    0.00       3         std::__new_allocator<double>::~__new_allocator() [106]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::begin() const [130]
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::end() const [129]
[107]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [107]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::begin() const [132]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::end() const [131]
[108]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [108]
-----------------------------------------------
                0.00    0.00       2/2           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [123]
[109]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [109]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [121]
[110]    0.0    0.00    0.00       2         std::char_traits<char>::length(char const*) [110]
                0.00    0.00       2/2           std::__is_constant_evaluated() [124]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [125]
[111]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [111]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [114]
[112]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [112]
                0.00    0.00       2/3           std::__new_allocator<Vector>::~__new_allocator() [105]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [134]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [135]
[113]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [113]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vector, std::allocator<Vector> >::~vector() [37]
[114]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [114]
                0.00    0.00       2/13          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [97]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [112]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [117]
[115]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [115]
                0.00    0.00       2/3           std::__new_allocator<double>::~__new_allocator() [106]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [139]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [140]
[116]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [116]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [119]
[117]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [117]
                0.00    0.00       2/22          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [87]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [115]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[118]    0.0    0.00    0.00       2         std::__new_allocator<char>::~__new_allocator() [118]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[119]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::~vector() [119]
                0.00    0.00       2/43          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [74]
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [125]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [117]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [121]
[120]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [126]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [127]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[121]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [121]
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [110]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [153]
[122]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [122]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [148]
[123]    0.0    0.00    0.00       2         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [123]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [109]
-----------------------------------------------
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [110]
[124]    0.0    0.00    0.00       2         std::__is_constant_evaluated() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [119]
[125]    0.0    0.00    0.00       2         void std::_Destroy<double*>(double*, double*) [125]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [111]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
[126]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [126]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [120]
[127]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [127]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[128]    0.0    0.00    0.00       1         Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [128]
                0.00    0.00  523777/523858      std::vector<double, std::allocator<double> >::size() const [51]
                0.00    0.00  523776/523776      std::setprecision(int) [53]
                0.00    0.00  523776/523776      std::vector<double, std::allocator<double> >::operator[](unsigned long) [52]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [25]
[129]    0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::end() const [129]
